Lea State,LEA,ID,Category,Total
CA,Dinuba Unified,600065,Algebra2,9
CA,Dinuba Unified,600065,Adv_Math,3
CA,Dinuba Unified,600065,Calculus,1
CA,Dinuba Unified,600065,Biology,17
CA,Dinuba Unified,600065,Chemistry,13
CA,Dinuba Unified,600065,Physics,2
CA,Barstow Unified,604020,Algebra1,42
CA,Barstow Unified,604020,Geometry,20
CA,Barstow Unified,604020,Algebra2,9
CA,Barstow Unified,604020,Adv_Math,5
CA,Barstow Unified,604020,Calculus,1
CA,Barstow Unified,604020,Biology,25
CA,Barstow Unified,604020,Chemistry,9
CA,Barstow Unified,604020,Physics,1
CA,Scotts Valley Unified,600043,Algebra1,5
CA,Scotts Valley Unified,600043,Geometry,6
CA,Scotts Valley Unified,600043,Algebra2,6
CA,Scotts Valley Unified,600043,Adv_Math,2
CA,Scotts Valley Unified,600043,Calculus,4
CA,Scotts Valley Unified,600043,Biology,19
CA,Scotts Valley Unified,600043,Chemistry,7
CA,Scotts Valley Unified,600043,Physics,5
CA,Murrieta Valley Unified,600029,Algebra1,83
CA,Murrieta Valley Unified,600029,Geometry,66
CA,Murrieta Valley Unified,600029,Algebra2,29
CA,Murrieta Valley Unified,600029,Adv_Math,53
CA,Murrieta Valley Unified,600029,Calculus,16
CA,Murrieta Valley Unified,600029,Biology,183
CA,Murrieta Valley Unified,600029,Chemistry,70
CA,Murrieta Valley Unified,600029,Physics,22
CA,Merced Union High,624660,Algebra1,76
CA,Merced Union High,624660,Geometry,75
CA,Merced Union High,624660,Algebra2,33
CA,Merced Union High,624660,Adv_Math,37
CA,Merced Union High,624660,Calculus,0
CA,Merced Union High,624660,Biology,83
CA,Merced Union High,624660,Chemistry,52
CA,Merced Union High,624660,Physics,12
CA,East Side Union High,611820,Algebra1,229
CA,East Side Union High,611820,Geometry,233
CA,East Side Union High,611820,Algebra2,161
CA,East Side Union High,611820,Adv_Math,110
CA,East Side Union High,611820,Calculus,63
CA,East Side Union High,611820,Biology,326
CA,East Side Union High,611820,Chemistry,212
CA,East Side Union High,611820,Physics,77
CA,Weaver Union,641880,Algebra1,0
CA,Weaver Union,641880,Geometry,0
CA,Weaver Union,641880,Algebra2,0
CA,Weaver Union,641880,Adv_Math,0
CA,Weaver Union,641880,Calculus,0
CA,Weaver Union,641880,Biology,0
CA,Weaver Union,641880,Chemistry,0
CA,Weaver Union,641880,Physics,0
CA,Nuview Union,627780,Algebra1,5
CA,Nuview Union,627780,Geometry,5
CA,Nuview Union,627780,Algebra2,5
CA,Nuview Union,627780,Adv_Math,0
CA,Nuview Union,627780,Calculus,2
CA,Nuview Union,627780,Biology,6
CA,Nuview Union,627780,Chemistry,0
CA,Nuview Union,627780,Physics,0
