ID,Category,Total
1929730,Algebra_Late,0
1929730,Algebra_Late_Passed,<=2
1710790,Algebra_Early,57
1710790,Algebra_Early_Passed,44
1710790,Algebra_Late,1
1710790,Algebra_Late_Passed,1
1726400,Algebra_Early,504
1726400,Algebra_Early_Passed,407
1726400,Algebra_Late,64
1726400,Algebra_Late_Passed,31
1730660,Algebra_Early,43
1730660,Algebra_Early_Passed,42
1730660,Algebra_Late,0
1730660,Algebra_Late_Passed,<=2
1906510,Algebra_Early,338
1906510,Algebra_Early_Passed,327
1906510,Algebra_Late,4
1906510,Algebra_Late_Passed,<=2
1712450,Algebra_Early,0
1712450,Algebra_Late,0
1740080,Algebra_Early,30
1740080,Algebra_Early_Passed,29
1740080,Algebra_Late,0
1740080,Algebra_Late_Passed,<=2
1712960,Algebra_Early,0
1712960,Algebra_Late,0
1725590,Algebra_Early,6
1725590,Algebra_Early_Passed,6
1725590,Algebra_Late,2
1725590,Algebra_Late_Passed,<=2
1721000,Algebra_Early,56
1721000,Algebra_Early_Passed,54
1721000,Algebra_Late,17
1721000,Algebra_Late_Passed,8
1723200,Algebra_Early,87
1723200,Algebra_Early_Passed,87
1723200,Algebra_Late,1
1723200,Algebra_Late_Passed,1
1908520,Algebra_Early,123
1908520,Algebra_Early_Passed,102
1908520,Algebra_Late,5
1908520,Algebra_Late_Passed,<=2
1900027,Algebra_Early,61
1900027,Algebra_Early_Passed,<=2
1900027,Algebra_Late,5
1900027,Algebra_Late_Passed,<=2
1737080,Algebra_Early,1664
1737080,Algebra_Early_Passed,854
1737080,Algebra_Late,146
1737080,Algebra_Late_Passed,60
1919140,Algebra_Early,89
1919140,Algebra_Early_Passed,84
1919140,Algebra_Late,7
1919140,Algebra_Late_Passed,7
1709600,Algebra_Early,188
1709600,Algebra_Early_Passed,156
1709600,Algebra_Late,9
1709600,Algebra_Late_Passed,6
1927600,Algebra_Early,70
1927600,Algebra_Early_Passed,66
1927600,Algebra_Late,3
1927600,Algebra_Late_Passed,3
1713710,Algebra_Early,2495
1713710,Algebra_Early_Passed,1972
1713710,Algebra_Late,90
1713710,Algebra_Late_Passed,67
1915210,Algebra_Early,85
1915210,Algebra_Early_Passed,68
1915210,Algebra_Late,4
1915210,Algebra_Late_Passed,1
1731080,Algebra_Early,0
1731080,Algebra_Late,0
1900015,Algebra_Early,65
1900015,Algebra_Early_Passed,<=2
1900015,Algebra_Late,11
1900015,Algebra_Late_Passed,2
1907080,Algebra_Early,95
1907080,Algebra_Early_Passed,78
1907080,Algebra_Late,12
1907080,Algebra_Late_Passed,8
1719200,Algebra_Early,127
1719200,Algebra_Early_Passed,105
1719200,Algebra_Late,2
1719200,Algebra_Late_Passed,2
1719830,Algebra_Early,555
1719830,Algebra_Early_Passed,509
1719830,Algebra_Late,13
1719830,Algebra_Late_Passed,9
1710570,Algebra_Early,0
1710570,Algebra_Early_Passed,0
1710570,Algebra_Late,0
1710570,Algebra_Late_Passed,0
1742310,Algebra_Early,215
1742310,Algebra_Early_Passed,165
1742310,Algebra_Late,10
1742310,Algebra_Late_Passed,2
1703480,Algebra_Early,0
1703480,Algebra_Late,0
1907590,Algebra_Early,154
1907590,Algebra_Early_Passed,132
1907590,Algebra_Late,3
1907590,Algebra_Late_Passed,3
1704620,Algebra_Early,69
1704620,Algebra_Early_Passed,49
1704620,Algebra_Late,2
1704620,Algebra_Late_Passed,<=2
1722620,Algebra_Early,0
1722620,Algebra_Early_Passed,0
1722620,Algebra_Late,0
1722620,Algebra_Late_Passed,0
1927870,Algebra_Early,50
1927870,Algebra_Early_Passed,50
1927870,Algebra_Late,3
1927870,Algebra_Late_Passed,3
1732970,Algebra_Early,0
1732970,Algebra_Late,0
1908970,Algebra_Early,2071
1908970,Algebra_Early_Passed,1665
1908970,Algebra_Late,582
1908970,Algebra_Late_Passed,288
1704260,Algebra_Early,83
1704260,Algebra_Early_Passed,56
1704260,Algebra_Late,9
1704260,Algebra_Late_Passed,4
1733950,Algebra_Early,51
1733950,Algebra_Early_Passed,46
1733950,Algebra_Late,0
1733950,Algebra_Late_Passed,<=2
1706750,Algebra_Early,0
1706750,Algebra_Late,0
1742990,Algebra_Early,27
1742990,Algebra_Early_Passed,26
1742990,Algebra_Late,7
1742990,Algebra_Late_Passed,5
1700092,Algebra_Early,59
1700092,Algebra_Early_Passed,51
1700092,Algebra_Late,2
1700092,Algebra_Late_Passed,2
1734230,Algebra_Early,95
1734230,Algebra_Early_Passed,93
1734230,Algebra_Late,46
1734230,Algebra_Late_Passed,45
1700112,Algebra_Early,0
1700112,Algebra_Late,0
1700041,Algebra_Early,54
1700041,Algebra_Early_Passed,48
1700041,Algebra_Late,1
1700041,Algebra_Late_Passed,1
1903270,Algebra_Early,73
1903270,Algebra_Early_Passed,73
1903270,Algebra_Late,1
1903270,Algebra_Late_Passed,1
1733690,Algebra_Early,0
1733690,Algebra_Late,0
1911340,Algebra_Early,129
1911340,Algebra_Early_Passed,125
1911340,Algebra_Late,7
1911340,Algebra_Late_Passed,7
1718990,Algebra_Early,167
1718990,Algebra_Early_Passed,101
1718990,Algebra_Late,0
1718990,Algebra_Late_Passed,<=2
1904830,Algebra_Early,76
1904830,Algebra_Early_Passed,<=2
1904830,Algebra_Late,1
1904830,Algebra_Late_Passed,<=2
1930540,Algebra_Early,208
1930540,Algebra_Early_Passed,174
1930540,Algebra_Late,42
1930540,Algebra_Late_Passed,36
1920910,Algebra_Early,120
1920910,Algebra_Early_Passed,114
1920910,Algebra_Late,0
1920910,Algebra_Late_Passed,<=2
1728920,Algebra_Early,0
1728920,Algebra_Late,0
1726800,Algebra_Early,149
1726800,Algebra_Early_Passed,137
1726800,Algebra_Late,5
1726800,Algebra_Late_Passed,4
1703600,Algebra_Early,12
1703600,Algebra_Early_Passed,<=2
1703600,Algebra_Late,1
1703600,Algebra_Late_Passed,<=2
1720610,Algebra_Early,1504
1720610,Algebra_Early_Passed,1401
1720610,Algebra_Late,81
1720610,Algebra_Late_Passed,74
1730300,Algebra_Early,0
1730300,Algebra_Late,0
1711350,Algebra_Early,0
1711350,Algebra_Late,0
1716050,Algebra_Early,43
1716050,Algebra_Early_Passed,40
1716050,Algebra_Late,1
1716050,Algebra_Late_Passed,1
1700332,Algebra_Early,94
1700332,Algebra_Early_Passed,94
1700332,Algebra_Late,0
1700332,Algebra_Late_Passed,<=2
1729760,Algebra_Early,0
1729760,Algebra_Late,0
1734540,Algebra_Early,0
1734540,Algebra_Late,0
1913290,Algebra_Early,36
1913290,Algebra_Early_Passed,35
1913290,Algebra_Late,2
1913290,Algebra_Late_Passed,2
1930990,Algebra_Early,0
1930990,Algebra_Early_Passed,0
1930990,Algebra_Late,0
1930990,Algebra_Late_Passed,0
1918780,Algebra_Early,252
1918780,Algebra_Early_Passed,218
1918780,Algebra_Late,39
1918780,Algebra_Late_Passed,38
1705640,Algebra_Early,959
1705640,Algebra_Early_Passed,897
1705640,Algebra_Late,23
1705640,Algebra_Late_Passed,17
1733870,Algebra_Early,0
1733870,Algebra_Late,0
1911070,Algebra_Early,59
1911070,Algebra_Early_Passed,57
1911070,Algebra_Late,1
1911070,Algebra_Late_Passed,<=2
1715400,Algebra_Early,62
1715400,Algebra_Early_Passed,<=2
1715400,Algebra_Late,0
1715400,Algebra_Late_Passed,<=2
1743960,Algebra_Early,394
1743960,Algebra_Early_Passed,374
1743960,Algebra_Late,2
1743960,Algebra_Late_Passed,2
1930720,Algebra_Early,38
1930720,Algebra_Early_Passed,38
1930720,Algebra_Late,2
1930720,Algebra_Late_Passed,2
1703990,Algebra_Early,61
1703990,Algebra_Early_Passed,61
1703990,Algebra_Late,2
1703990,Algebra_Late_Passed,2
1917100,Algebra_Early,57
1917100,Algebra_Early_Passed,<=2
1917100,Algebra_Late,10
1917100,Algebra_Late_Passed,<=2
1718810,Algebra_Early,113
1718810,Algebra_Early_Passed,101
1718810,Algebra_Late,6
1718810,Algebra_Late_Passed,6
1700194,Algebra_Early,5
1700194,Algebra_Early_Passed,2
1700194,Algebra_Late,5
1700194,Algebra_Late_Passed,3
1732370,Algebra_Early,0
1732370,Algebra_Late,0
1741190,Algebra_Early,258
1741190,Algebra_Early_Passed,216
1741190,Algebra_Late,0
1741190,Algebra_Late_Passed,<=2
1709400,Algebra_Early,12
1709400,Algebra_Early_Passed,11
1709400,Algebra_Late,0
1709400,Algebra_Late_Passed,<=2
1736300,Algebra_Early,0
1736300,Algebra_Late,0
1904950,Algebra_Early,76
1904950,Algebra_Early_Passed,63
1904950,Algebra_Late,6
1904950,Algebra_Late_Passed,4
1737680,Algebra_Early,0
1737680,Algebra_Late,0
1706510,Algebra_Early,0
1706510,Algebra_Late,0
1742840,Algebra_Early,0
1742840,Algebra_Late,0
1739120,Algebra_Early,105
1739120,Algebra_Early_Passed,74
1739120,Algebra_Late,0
1739120,Algebra_Late_Passed,<=2
1711010,Algebra_Early,0
1711010,Algebra_Late,0
1700125,Algebra_Early,86
1700125,Algebra_Early_Passed,86
1700125,Algebra_Late,6
1700125,Algebra_Late_Passed,6
1734510,Algebra_Early,1489
1734510,Algebra_Early_Passed,980
1734510,Algebra_Late,107
1734510,Algebra_Late_Passed,98
1732960,Algebra_Early,43
1732960,Algebra_Early_Passed,40
1732960,Algebra_Late,1
1732960,Algebra_Late_Passed,1
1743050,Algebra_Early,0
1743050,Algebra_Late,0
1700321,Algebra_Early,39
1700321,Algebra_Early_Passed,39
1700321,Algebra_Late,0
1700321,Algebra_Late_Passed,<=2
1739420,Algebra_Early,51
1739420,Algebra_Early_Passed,51
1739420,Algebra_Late,0
1739420,Algebra_Late_Passed,<=2
1740500,Algebra_Early,0
1740500,Algebra_Late,0
1715700,Algebra_Early,0
1715700,Algebra_Late,0
1719960,Algebra_Early,62
1719960,Algebra_Early_Passed,52
1719960,Algebra_Late,2
1719960,Algebra_Late_Passed,<=2
1719260,Algebra_Early,50
1719260,Algebra_Early_Passed,42
1719260,Algebra_Late,1
1719260,Algebra_Late_Passed,1
1927270,Algebra_Early,67
1927270,Algebra_Early_Passed,64
1927270,Algebra_Late,0
1927270,Algebra_Late_Passed,<=2
1713530,Algebra_Early,565
1713530,Algebra_Early_Passed,465
1713530,Algebra_Late,22
1713530,Algebra_Late_Passed,15
1917250,Algebra_Early,36
1917250,Algebra_Early_Passed,31
1917250,Algebra_Late,1
1917250,Algebra_Late_Passed,1
1736720,Algebra_Early,0
1736720,Algebra_Late,0
1713920,Algebra_Early,89
1713920,Algebra_Early_Passed,89
1713920,Algebra_Late,89
1713920,Algebra_Late_Passed,89
1718240,Algebra_Early,765
1718240,Algebra_Early_Passed,620
1718240,Algebra_Late,371
1718240,Algebra_Late_Passed,225
1721870,Algebra_Early,0
1721870,Algebra_Late,0
1735010,Algebra_Early,175
1735010,Algebra_Early_Passed,130
1735010,Algebra_Late,3
1735010,Algebra_Late_Passed,2
1914880,Algebra_Early,35
1914880,Algebra_Early_Passed,31
1914880,Algebra_Late,3
1914880,Algebra_Late_Passed,<=2
1926400,Algebra_Early,1230
1926400,Algebra_Early_Passed,1073
1926400,Algebra_Late,212
1926400,Algebra_Late_Passed,87
1717280,Algebra_Early,517
1717280,Algebra_Early_Passed,330
1717280,Algebra_Late,164
1717280,Algebra_Late_Passed,46
1930780,Algebra_Early,55
1930780,Algebra_Early_Passed,39
1930780,Algebra_Late,2
1930780,Algebra_Late_Passed,1
1715450,Algebra_Early,0
1715450,Algebra_Late,0
1711250,Algebra_Early,366
1711250,Algebra_Early_Passed,286
1711250,Algebra_Late,7
1711250,Algebra_Late_Passed,4
1914370,Algebra_Early,62
1914370,Algebra_Early_Passed,45
1914370,Algebra_Late,0
1914370,Algebra_Late_Passed,<=2
1906900,Algebra_Early,25
1906900,Algebra_Early_Passed,25
1906900,Algebra_Late,0
1906900,Algebra_Late_Passed,<=2
1700312,Algebra_Early,0
1700312,Algebra_Late,0
1919890,Algebra_Early,129
1919890,Algebra_Early_Passed,121
1919890,Algebra_Late,7
1919890,Algebra_Late_Passed,5
1710380,Algebra_Early,0
1710380,Algebra_Late,0
1700029,Algebra_Early,11
1700029,Algebra_Early_Passed,11
1700029,Algebra_Late,1
1700029,Algebra_Late_Passed,1
1724390,Algebra_Early,103
1724390,Algebra_Early_Passed,88
1724390,Algebra_Late,6
1724390,Algebra_Late_Passed,3
1733380,Algebra_Early,102
1733380,Algebra_Early_Passed,102
1733380,Algebra_Late,0
1733380,Algebra_Late_Passed,<=2
1727450,Algebra_Early,25
1727450,Algebra_Early_Passed,24
1727450,Algebra_Late,0
1727450,Algebra_Late_Passed,<=2
1908610,Algebra_Early,58
1908610,Algebra_Early_Passed,58
1908610,Algebra_Late,15
1908610,Algebra_Late_Passed,15
1737170,Algebra_Early,660
1737170,Algebra_Early_Passed,633
1737170,Algebra_Late,8
1737170,Algebra_Late_Passed,6
1918540,Algebra_Early,54
1918540,Algebra_Early_Passed,<=2
1918540,Algebra_Late,3
1918540,Algebra_Late_Passed,1
1708010,Algebra_Early,107
1708010,Algebra_Early_Passed,99
1708010,Algebra_Late,1
1708010,Algebra_Late_Passed,1
1924000,Algebra_Early,60
1924000,Algebra_Early_Passed,50
1924000,Algebra_Late,8
1924000,Algebra_Late_Passed,7
1907350,Algebra_Early,141
1907350,Algebra_Early_Passed,<=2
1907350,Algebra_Late,55
1907350,Algebra_Late_Passed,<=2
1925200,Algebra_Early,50
1925200,Algebra_Early_Passed,43
1925200,Algebra_Late,7
1925200,Algebra_Late_Passed,7
1720220,Algebra_Early,0
1720220,Algebra_Late,0
1719530,Algebra_Early,0
1719530,Algebra_Late,0
1743330,Algebra_Early,444
1743330,Algebra_Early_Passed,367
1743330,Algebra_Late,116
1743330,Algebra_Late_Passed,80
1721180,Algebra_Early,0
1721180,Algebra_Late,0
1710290,Algebra_Early,23
1710290,Algebra_Early_Passed,23
1710290,Algebra_Late,23
1710290,Algebra_Late_Passed,<=2
1724270,Algebra_Early,0
1724270,Algebra_Late,0
1700023,Algebra_Early,33
1700023,Algebra_Early_Passed,28
1700023,Algebra_Late,5
1700023,Algebra_Late_Passed,5
1905070,Algebra_Early,123
1905070,Algebra_Early_Passed,119
1905070,Algebra_Late,4
1905070,Algebra_Late_Passed,4
1740830,Algebra_Early,83
1740830,Algebra_Early_Passed,72
1740830,Algebra_Late,15
1740830,Algebra_Late_Passed,11
1713770,Algebra_Early,0
1713770,Algebra_Late,0
1723070,Algebra_Early,1627
1723070,Algebra_Early_Passed,1466
1723070,Algebra_Late,12
1723070,Algebra_Late_Passed,3
1700005,Algebra_Early,134
1700005,Algebra_Early_Passed,107
1700005,Algebra_Late,2
1700005,Algebra_Late_Passed,1
1713050,Algebra_Early,34
1713050,Algebra_Early_Passed,32
1713050,Algebra_Late,2
1713050,Algebra_Late_Passed,2
1706060,Algebra_Early,0
1706060,Algebra_Late,0
1707170,Algebra_Early,0
1707170,Algebra_Late,0
1735310,Algebra_Early,25
1735310,Algebra_Early_Passed,22
1735310,Algebra_Late,1
1735310,Algebra_Late_Passed,1
1918930,Algebra_Early,48
1918930,Algebra_Early_Passed,40
1918930,Algebra_Late,9
1918930,Algebra_Late_Passed,7
1725000,Algebra_Early,120
1725000,Algebra_Early_Passed,113
1725000,Algebra_Late,3
1725000,Algebra_Late_Passed,3
1718450,Algebra_Early,0
1718450,Algebra_Late,0
1900006,Algebra_Early,42
1900006,Algebra_Early_Passed,39
1900006,Algebra_Late,8
1900006,Algebra_Late_Passed,8
1919590,Algebra_Early,33
1919590,Algebra_Early_Passed,32
1919590,Algebra_Late,0
1919590,Algebra_Late_Passed,<=2
1709930,Algebra_Early,23377
1709930,Algebra_Early_Passed,21698
1709930,Algebra_Late,1273
1709930,Algebra_Late_Passed,1036
1723100,Algebra_Early,0
1723100,Algebra_Late,0
1915630,Algebra_Early,102
1915630,Algebra_Early_Passed,102
1915630,Algebra_Late,1
1915630,Algebra_Late_Passed,<=2
1731770,Algebra_Early,87
1731770,Algebra_Early_Passed,75
1731770,Algebra_Late,2
1731770,Algebra_Late_Passed,2
1918030,Algebra_Early,26
1918030,Algebra_Early_Passed,26
1918030,Algebra_Late,0
1918030,Algebra_Late_Passed,<=2
1708640,Algebra_Early,105
1708640,Algebra_Early_Passed,91
1708640,Algebra_Late,0
1708640,Algebra_Late_Passed,<=2
1927500,Algebra_Early,49
1927500,Algebra_Early_Passed,<=2
1927500,Algebra_Late,3
1927500,Algebra_Late_Passed,<=2
1805790,Algebra_Early,216
1805790,Algebra_Early_Passed,190
1805790,Algebra_Late,17
1805790,Algebra_Late_Passed,13
1807230,Algebra_Early,166
1807230,Algebra_Early_Passed,129
1807230,Algebra_Late,10
1807230,Algebra_Late_Passed,6
1806510,Algebra_Early,439
1806510,Algebra_Early_Passed,397
1806510,Algebra_Late,39
1806510,Algebra_Late_Passed,28
1810560,Algebra_Early,148
1810560,Algebra_Early_Passed,111
1810560,Algebra_Late,14
1810560,Algebra_Late_Passed,10
1907860,Algebra_Early,351
1907860,Algebra_Early_Passed,316
1907860,Algebra_Late,11
1907860,Algebra_Late_Passed,<=2
1926070,Algebra_Early,63
1926070,Algebra_Early_Passed,56
1926070,Algebra_Late,1
1926070,Algebra_Late_Passed,1
1908730,Algebra_Early,81
1908730,Algebra_Early_Passed,81
1908730,Algebra_Late,1
1908730,Algebra_Late_Passed,1
1926910,Algebra_Early,102
1926910,Algebra_Early_Passed,85
1926910,Algebra_Late,5
1926910,Algebra_Late_Passed,5
1809810,Algebra_Early,140
1809810,Algebra_Early_Passed,107
1809810,Algebra_Late,5
1809810,Algebra_Late_Passed,4
1806080,Algebra_Early,111
1806080,Algebra_Early_Passed,104
1806080,Algebra_Late,3
1806080,Algebra_Late_Passed,1
1903300,Algebra_Early,35
1903300,Algebra_Early_Passed,35
1903300,Algebra_Late,0
1903300,Algebra_Late_Passed,<=2
1909480,Algebra_Early,1360
1909480,Algebra_Early_Passed,1190
1909480,Algebra_Late,90
1909480,Algebra_Late_Passed,74
1907380,Algebra_Early,62
1907380,Algebra_Early_Passed,54
1907380,Algebra_Late,8
1907380,Algebra_Late_Passed,5
1800030,Algebra_Early,370
1800030,Algebra_Early_Passed,370
1800030,Algebra_Late,25
1800030,Algebra_Late_Passed,24
1923110,Algebra_Early,283
1923110,Algebra_Early_Passed,272
1923110,Algebra_Late,6
1923110,Algebra_Late_Passed,6
1802880,Algebra_Early,172
1802880,Algebra_Early_Passed,105
1802880,Algebra_Late,27
1802880,Algebra_Late_Passed,19
1806900,Algebra_Early,164
1806900,Algebra_Early_Passed,104
1806900,Algebra_Late,14
1806900,Algebra_Late_Passed,3
1807440,Algebra_Early,234
1807440,Algebra_Early_Passed,180
1807440,Algebra_Late,30
1807440,Algebra_Late_Passed,20
1803240,Algebra_Early,58
1803240,Algebra_Early_Passed,50
1803240,Algebra_Late,10
1803240,Algebra_Late_Passed,9
1931110,Algebra_Early,10
1931110,Algebra_Early_Passed,10
1931110,Algebra_Late,0
1931110,Algebra_Late_Passed,<=2
1914580,Algebra_Early,96
1914580,Algebra_Early_Passed,96
1914580,Algebra_Late,7
1914580,Algebra_Late_Passed,7
1921840,Algebra_Early,58
1921840,Algebra_Early_Passed,58
1921840,Algebra_Late,6
1921840,Algebra_Late_Passed,5
1903060,Algebra_Early,27
1903060,Algebra_Early_Passed,25
1903060,Algebra_Late,4
1903060,Algebra_Late_Passed,4
1908910,Algebra_Early,199
1908910,Algebra_Early_Passed,181
1908910,Algebra_Late,24
1908910,Algebra_Late_Passed,24
1917820,Algebra_Early,58
1917820,Algebra_Early_Passed,52
1917820,Algebra_Late,14
1917820,Algebra_Late_Passed,12
1922110,Algebra_Early,239
1922110,Algebra_Early_Passed,200
1922110,Algebra_Late,5
1922110,Algebra_Late_Passed,3
1800390,Algebra_Early,131
1800390,Algebra_Early_Passed,108
1800390,Algebra_Late,5
1800390,Algebra_Late_Passed,1
1803990,Algebra_Early,127
1803990,Algebra_Early_Passed,125
1803990,Algebra_Late,7
1803990,Algebra_Late_Passed,7
1813080,Algebra_Early,480
1813080,Algebra_Early_Passed,362
1813080,Algebra_Late,1
1813080,Algebra_Late_Passed,1
1908310,Algebra_Early,135
1908310,Algebra_Early_Passed,<=2
1908310,Algebra_Late,4
1908310,Algebra_Late_Passed,<=2
1911850,Algebra_Early,132
1911850,Algebra_Early_Passed,2
1911850,Algebra_Late,5
1911850,Algebra_Late_Passed,<=2
1807560,Algebra_Early,226
1807560,Algebra_Early_Passed,182
1807560,Algebra_Late,15
1807560,Algebra_Late_Passed,5
1803300,Algebra_Early,77
1803300,Algebra_Early_Passed,67
1803300,Algebra_Late,1
1803300,Algebra_Late_Passed,1
1803780,Algebra_Early,64
1803780,Algebra_Early_Passed,58
1803780,Algebra_Late,6
1803780,Algebra_Late_Passed,3
1809990,Algebra_Early,47
1809990,Algebra_Early_Passed,43
1809990,Algebra_Late,0
1809990,Algebra_Late_Passed,<=2
1903390,Algebra_Early,106
1903390,Algebra_Early_Passed,104
1903390,Algebra_Late,0
1903390,Algebra_Late_Passed,<=2
1810440,Algebra_Early,359
1810440,Algebra_Early_Passed,302
1810440,Algebra_Late,17
1810440,Algebra_Late_Passed,6
1810920,Algebra_Early,111
1810920,Algebra_Early_Passed,91
1810920,Algebra_Late,2
1810920,Algebra_Late_Passed,<=2
1808160,Algebra_Early,81
1808160,Algebra_Early_Passed,81
1808160,Algebra_Late,4
1808160,Algebra_Late_Passed,4
1811610,Algebra_Early,121
1811610,Algebra_Early_Passed,87
1811610,Algebra_Late,15
1811610,Algebra_Late_Passed,4
1800690,Algebra_Early,190
1800690,Algebra_Early_Passed,174
1800690,Algebra_Late,1
1800690,Algebra_Late_Passed,1
1803870,Algebra_Early,134
1803870,Algebra_Early_Passed,110
1803870,Algebra_Late,41
1803870,Algebra_Late_Passed,36
1805280,Algebra_Early,221
1805280,Algebra_Early_Passed,180
1805280,Algebra_Late,7
1805280,Algebra_Late_Passed,3
1807110,Algebra_Early,56
1807110,Algebra_Early_Passed,50
1807110,Algebra_Late,2
1807110,Algebra_Late_Passed,1
1912690,Algebra_Early,118
1912690,Algebra_Early_Passed,111
1912690,Algebra_Late,5
1912690,Algebra_Late_Passed,4
1811340,Algebra_Early,739
1811340,Algebra_Early_Passed,585
1811340,Algebra_Late,16
1811340,Algebra_Late_Passed,8
1927960,Algebra_Early,69
1927960,Algebra_Early_Passed,69
1927960,Algebra_Late,1
1927960,Algebra_Late_Passed,<=2
1919440,Algebra_Early,56
1919440,Algebra_Early_Passed,49
1919440,Algebra_Late,2
1919440,Algebra_Late_Passed,1
1929010,Algebra_Early,30
1929010,Algebra_Early_Passed,30
1929010,Algebra_Late,0
1929010,Algebra_Late_Passed,<=2
1806630,Algebra_Early,84
1806630,Algebra_Early_Passed,64
1806630,Algebra_Late,9
1806630,Algebra_Late_Passed,5
1810640,Algebra_Early,75
1810640,Algebra_Early_Passed,60
1810640,Algebra_Late,0
1810640,Algebra_Late_Passed,<=2
1910410,Algebra_Early,21
1910410,Algebra_Early_Passed,21
1910410,Algebra_Late,0
1910410,Algebra_Late_Passed,<=2
1916320,Algebra_Early,21
1916320,Algebra_Early_Passed,20
1916320,Algebra_Late,0
1916320,Algebra_Late_Passed,<=2
1900022,Algebra_Early,65
1900022,Algebra_Early_Passed,65
1900022,Algebra_Late,31
1900022,Algebra_Late_Passed,30
1908940,Algebra_Early,44
1908940,Algebra_Early_Passed,44
1908940,Algebra_Late,0
1908940,Algebra_Late_Passed,<=2
1806240,Algebra_Early,75
1806240,Algebra_Early_Passed,<=2
1806240,Algebra_Late,1
1806240,Algebra_Late_Passed,<=2
1810020,Algebra_Early,366
1810020,Algebra_Early_Passed,285
1810020,Algebra_Late,24
1810020,Algebra_Late_Passed,8
1809370,Algebra_Early,291
1809370,Algebra_Early_Passed,270
1809370,Algebra_Late,6
1809370,Algebra_Late_Passed,4
1803030,Algebra_Early,94
1803030,Algebra_Early_Passed,83
1803030,Algebra_Late,8
1803030,Algebra_Late_Passed,5
1931950,Algebra_Early,43
1931950,Algebra_Early_Passed,43
1931950,Algebra_Late,4
1931950,Algebra_Late_Passed,<=2
1807680,Algebra_Early,126
1807680,Algebra_Early_Passed,93
1807680,Algebra_Late,13
1807680,Algebra_Late_Passed,6
1803480,Algebra_Early,105
1803480,Algebra_Early_Passed,85
1803480,Algebra_Late,9
1803480,Algebra_Late_Passed,6
1906540,Algebra_Early,1426
1906540,Algebra_Early_Passed,1179
1906540,Algebra_Late,226
1906540,Algebra_Late_Passed,154
1913660,Algebra_Early,59
1913660,Algebra_Early_Passed,4
1913660,Algebra_Late,5
1913660,Algebra_Late_Passed,<=2
1810140,Algebra_Early,271
1810140,Algebra_Early_Passed,225
1810140,Algebra_Late,22
1810140,Algebra_Late_Passed,22
1900040,Algebra_Early,36
1900040,Algebra_Early_Passed,24
1900040,Algebra_Late,11
1900040,Algebra_Late_Passed,2
1800118,Algebra_Early,100
1800118,Algebra_Early_Passed,67
1800118,Algebra_Late,0
1800118,Algebra_Late_Passed,<=2
1919650,Algebra_Early,86
1919650,Algebra_Early_Passed,86
1919650,Algebra_Late,11
1919650,Algebra_Late_Passed,10
1920340,Algebra_Early,54
1920340,Algebra_Early_Passed,53
1920340,Algebra_Late,6
1920340,Algebra_Late_Passed,6
1810680,Algebra_Early,85
1810680,Algebra_Early_Passed,85
1810680,Algebra_Late,1
1810680,Algebra_Late_Passed,1
1800750,Algebra_Early,113
1800750,Algebra_Early_Passed,74
1800750,Algebra_Late,3
1800750,Algebra_Late_Passed,3
1804470,Algebra_Early,130
1804470,Algebra_Early_Passed,122
1804470,Algebra_Late,3
1804470,Algebra_Late_Passed,3
1918840,Algebra_Early,60
1918840,Algebra_Early_Passed,50
1918840,Algebra_Late,2
1918840,Algebra_Late_Passed,1
1928230,Algebra_Early,71
1928230,Algebra_Early_Passed,71
1928230,Algebra_Late,9
1928230,Algebra_Late_Passed,9
1805670,Algebra_Early,1031
1805670,Algebra_Early_Passed,692
1805670,Algebra_Late,163
1805670,Algebra_Late_Passed,92
1906930,Algebra_Early,86
1906930,Algebra_Early_Passed,<=2
1906930,Algebra_Late,20
1906930,Algebra_Late_Passed,<=2
1808900,Algebra_Early,132
1808900,Algebra_Early_Passed,113
1808900,Algebra_Late,9
1808900,Algebra_Late_Passed,8
1907620,Algebra_Early,66
1907620,Algebra_Early_Passed,66
1907620,Algebra_Late,5
1907620,Algebra_Late_Passed,<=2
1800060,Algebra_Early,72
1800060,Algebra_Early_Passed,66
1800060,Algebra_Late,0
1800060,Algebra_Late_Passed,<=2
1911340,Algebra_Early,129
1911340,Algebra_Early_Passed,125
1911340,Algebra_Late,7
1911340,Algebra_Late_Passed,7
1801710,Algebra_Early,96
1801710,Algebra_Early_Passed,64
1801710,Algebra_Late,3
1801710,Algebra_Late_Passed,1
1910950,Algebra_Early,50
1910950,Algebra_Early_Passed,41
1910950,Algebra_Late,21
1910950,Algebra_Late_Passed,20
1913350,Algebra_Early,36
1913350,Algebra_Early_Passed,24
1913350,Algebra_Late,5
1913350,Algebra_Late_Passed,<=2
1912480,Algebra_Early,27
1912480,Algebra_Early_Passed,26
1912480,Algebra_Late,26
1912480,Algebra_Late_Passed,26
1916530,Algebra_Early,136
1916530,Algebra_Early_Passed,<=2
1916530,Algebra_Late,4
1916530,Algebra_Late_Passed,<=2
1918180,Algebra_Early,31
1918180,Algebra_Early_Passed,31
1918180,Algebra_Late,1
1918180,Algebra_Late_Passed,1
1801200,Algebra_Early,707
1801200,Algebra_Early_Passed,688
1801200,Algebra_Late,8
1801200,Algebra_Late_Passed,5
1910110,Algebra_Early,42
1910110,Algebra_Early_Passed,41
1910110,Algebra_Late,0
1910110,Algebra_Late_Passed,<=2
1918690,Algebra_Early,0
